instance_F10_C20__0.txt,2,Optimal,Proved,-260.805,44.5165,227
instance_F10_C20__0.txt,3,Optimal,Proved,-103.986,141.641,439
instance_F10_C20__0.txt,4,Optimal,Proved,-6.32195e-15,81.9986,201
instance_F10_C20__1.txt,2,Optimal,Proved,-158.174,40.4956,131
instance_F10_C20__1.txt,3,Optimal,Proved,-31.0955,38.0981,139
instance_F10_C20__1.txt,4,Optimal,Proved,-0,4.86856,29
instance_F10_C20__2.txt,2,Optimal,Proved,-154.771,35.7752,185
instance_F10_C20__2.txt,3,Optimal,Proved,-18.0272,39.6774,203
instance_F10_C20__2.txt,4,Optimal,Proved,-0,12.7871,59
instance_F10_C20__3.txt,2,Optimal,Proved,-243.222,82.6223,279
instance_F10_C20__3.txt,3,Optimal,Proved,-102.571,124.406,373
instance_F10_C20__3.txt,4,Optimal,Proved,-0.00375224,105.421,267
instance_F10_C20__4.txt,2,Optimal,Proved,-308.708,38.3714,133
instance_F10_C20__4.txt,3,Optimal,Proved,-209.105,79.076,195
instance_F10_C20__4.txt,4,Optimal,Proved,-70.6586,94.6238,221
instance_F10_C20__5.txt,2,Optimal,Proved,-303.117,7.83771,67
instance_F10_C20__5.txt,3,Optimal,Proved,-158.241,13.8037,99
instance_F10_C20__5.txt,4,Optimal,Proved,-11.9974,21.2144,117
instance_F10_C20__6.txt,2,Optimal,Proved,-229.025,3.6993,41
instance_F10_C20__6.txt,3,Optimal,Proved,-54.4365,6.71127,61
instance_F10_C20__6.txt,4,Optimal,Proved,-0,3.46069,33
instance_F10_C20__7.txt,2,Optimal,Proved,-82.9899,3.34492,39
instance_F10_C20__7.txt,3,Optimal,Proved,-0,2.39518,33
instance_F10_C20__7.txt,4,Optimal,Proved,-0,1.36831,19
instance_F10_C20__8.txt,2,Optimal,Proved,-135.933,37.5596,163
instance_F10_C20__8.txt,3,Optimal,Proved,-0,32.9032,145
instance_F10_C20__8.txt,4,Optimal,Proved,-0,12.2862,55
